NO,DATE,TIME,PT01,PT04,PT05,PT06,PRESSURE,TT01,TT03,SOLARFM,FLOW05,FLOW06,FLOW07,FLOW08,FLOW09,FLOW10,FLOW11,FLOW12,FLOW13,FLOW14,FLOW,VIBRATION,LEAK,NO LEAK
335,11/20/2019,11:41:41,1.4211048,1.2868152,1.2498093,1.191439,1.4039371,22.8292389,23.6532879,1.2296658,17.712513,0.2626,0.2579,0.0547,0.1462,0.0782,0.1495,0.2157,0.3392,0.5255,0.7002,19.8464031,0,1
336,11/20/2019,11:41:51,1.4184343,1.2837632,1.2471387,1.191439,1.4005035,22.8216076,23.6685486,1.215016,17.712513,0.2626,0.2579,0.0547,0.1462,0.0782,0.1495,0.2157,0.3392,0.5255,0.7002,19.8464031,0,1
337,11/20/2019,11:41:54,1.4661224,1.3299252,1.2891042,1.2223409,1.4481916,22.8139782,23.6685486,1.3432015,17.8800087,0.2634,0.2602,0.0547,0.1462,0.0782,0.1495,0.2157,0.3392,0.5284,0.7011,19.7200737,0,1
338,11/20/2019,11:41:59,1.4657409,1.3299252,1.2894857,1.2234855,1.4470471,22.8216076,23.6532879,1.3981383,17.9022121,0.2825,0.2691,0.0514,0.1492,0.0804,0.1528,0.2189,0.3392,0.5284,0.7011,19.7200737,0,1
339,11/20/2019,11:42:04,1.4661224,1.3310697,1.2898673,1.2227224,1.4485731,22.8216076,23.6609192,1.3953915,17.9022121,0.2825,0.2691,0.0708,0.1556,0.0825,0.1593,0.2294,0.3392,0.5284,0.7011,19.7200737,0,1
340,11/20/2019,11:42:14,1.4649779,1.3283992,1.2883412,1.2219594,1.4466656,22.8444977,23.6609192,1.4118724,17.9022121,0.2825,0.2691,0.0708,0.1556,0.0825,0.1593,0.2294,0.3392,0.5284,0.7011,19.7200737,0,1
341,11/20/2019,11:42:24,1.4680299,1.3322142,1.2906302,1.2234855,1.4504807,22.8292389,23.6609192,1.4082099,17.9022121,0.2825,0.2691,0.0708,0.1556,0.0825,0.1593,0.2294,0.3392,0.5284,0.7011,19.7200737,0,1
342,11/20/2019,11:42:34,1.4668853,1.3329773,1.2891042,1.2246299,1.4493362,22.8216076,23.6609192,1.4182817,18.0829906,0.2872,0.2733,0.0683,0.1563,0.0847,0.1595,0.2306,0.3392,0.5637,0.7524,20.3686008,0,1
343,11/20/2019,11:42:44,1.4638333,1.3280177,1.2864337,1.2208149,1.4451396,22.8368683,23.6685486,1.4365939,18.0829906,0.2872,0.2733,0.0683,0.1568,0.0823,0.1585,0.2307,0.3392,0.5637,0.7524,20.3686008,0,1
344,11/20/2019,11:42:54,1.4649779,1.3318328,1.2894857,1.2231039,1.4485731,22.8444977,23.6838093,1.412788,18.0829906,0.2872,0.2733,0.0683,0.1568,0.0823,0.1585,0.2307,0.3392,0.5637,0.7524,20.3686008,0,1
345,11/20/2019,11:43:04,1.4668853,1.3314512,1.2898673,1.2250115,1.4489547,22.8444977,23.6838093,1.4228598,17.8691101,0.2834,0.2707,0.0667,0.1557,0.0827,0.1592,0.2307,0.3392,0.5605,0.7485,20.3620262,0,1
346,11/20/2019,11:43:14,1.4707004,1.3314512,1.2894857,1.2246299,1.4481916,22.852129,23.6838093,1.412788,17.8691101,0.2793,0.2716,0.0624,0.1566,0.0794,0.1594,0.2307,0.3392,0.5605,0.7485,20.3620262,0,1
347,11/20/2019,11:43:24,1.4665039,1.3299252,1.2894857,1.2223409,1.4493362,22.8444977,23.6838093,1.4155349,17.8691101,0.2793,0.2716,0.0624,0.1566,0.0794,0.1594,0.2307,0.3392,0.5605,0.7485,20.3620262,0,1
348,11/20/2019,11:43:34,1.4642148,1.3287807,1.2871966,1.2211964,1.4459026,22.8597584,23.6838093,1.4182817,17.8691101,0.2793,0.2716,0.0624,0.1566,0.0794,0.1594,0.2307,0.3392,0.5621,0.7522,20.4447174,0,1
349,11/20/2019,11:43:44,1.4645964,1.3295437,1.2879597,1.2211964,1.4474287,22.8597584,23.6914387,1.412788,17.8142509,0.2801,0.2722,0.0582,0.1571,0.0832,0.1581,0.2306,0.3392,0.5621,0.7522,20.4447174,0,1
350,11/20/2019,11:43:54,1.4661224,1.3299252,1.2894857,1.2231039,1.4474287,22.8750191,23.6838093,1.4292691,17.8142509,0.2801,0.2722,0.0582,0.1571,0.0832,0.1581,0.2299,0.3392,0.5621,0.7522,20.4447174,0,1
351,11/20/2019,11:44:03,1.4665039,1.3318328,1.2883412,1.2219594,1.4485731,22.8826485,23.676178,1.4393407,17.8142509,0.2801,0.2722,0.0582,0.1571,0.0832,0.1581,0.2299,0.3392,0.5621,0.7522,20.4447174,0,1
352,11/20/2019,11:44:13,1.4813826,1.3467114,1.2910117,1.2295895,1.4607813,22.8750191,23.6990681,1.4347627,18.0079784,0.2838,0.2743,0.0875,0.1583,0.0832,0.1581,0.2299,0.3392,0.561,0.7487,20.4320393,0,1
353,11/20/2019,11:44:23,1.5103769,1.3726537,1.3268732,1.2543873,1.4897757,22.8597584,23.6990681,1.6059819,17.9475136,0.284,0.2751,0.0707,0.1586,0.0835,0.1641,0.2384,0.3392,0.561,0.7487,20.4320393,0,1
354,11/20/2019,11:44:33,1.5107584,1.3745613,1.3291622,1.2574394,1.4920647,22.8826485,23.6838093,1.6352816,17.9475136,0.284,0.2751,0.0707,0.1586,0.0835,0.1641,0.2384,0.3392,0.561,0.7487,20.4320393,0,1
355,11/20/2019,11:44:43,1.5096139,1.3726537,1.3264917,1.2532427,1.4901571,22.8902798,23.7295895,1.6590874,17.9475136,0.284,0.2751,0.0707,0.1586,0.0835,0.1641,0.2384,0.3392,0.584,0.7487,20.4320393,0,1
356,11/20/2019,11:44:53,1.5122844,1.3749428,1.3295437,1.2562948,1.4932092,22.8826485,23.6914387,1.6535938,18.3673363,0.2918,0.2884,0.0885,0.1619,0.0849,0.1663,0.2401,0.3392,0.584,0.7834,20.9527607,0,1
357,11/20/2019,11:45:03,1.5084693,1.3699832,1.3257287,1.2540058,1.4871051,22.9055386,23.7219601,1.6416909,18.3673363,0.2918,0.2884,0.0885,0.1619,0.0849,0.1662,0.2412,0.3392,0.584,0.7834,20.9527607,0,1
358,11/20/2019,11:45:13,1.5092324,1.3726537,1.3268732,1.2536243,1.4897757,22.8597584,23.6990681,1.6316191,18.3673363,0.2918,0.2884,0.0885,0.1619,0.0849,0.1662,0.2412,0.3392,0.584,0.7834,20.9527607,0,1
359,11/20/2019,11:45:23,1.5092324,1.3726537,1.3272547,1.2543873,1.4909202,22.8979092,23.6914387,1.6407752,18.3296452,0.2918,0.2884,0.0885,0.1619,0.0849,0.1662,0.2412,0.3392,0.5853,0.7818,20.9894428,0,1
360,11/20/2019,11:45:31,1.5103769,1.3734168,1.3264917,1.2543873,1.4897757,22.9055386,23.7143288,1.6325347,18.3935909,0.2918,0.2831,0.0926,0.1618,0.0855,0.1647,0.2397,0.3746,0.585,0.7843,20.9894428,0,1
361,11/20/2019,11:45:32,1.5111399,1.3753242,1.3287807,1.2566763,1.4920647,22.9055386,23.7143288,1.6279566,18.3935909,0.2918,0.2831,0.0926,0.1618,0.0855,0.1647,0.2397,0.3746,0.585,0.7843,21.0983601,0,1
362,11/20/2019,11:45:34,1.5088509,1.3718908,1.3264917,1.2547688,1.4897757,22.9055386,23.7066994,1.638944,18.3935909,0.2918,0.2831,0.0926,0.1618,0.0855,0.1647,0.2397,0.3746,0.585,0.7843,21.0983601,0,1
363,11/20/2019,11:45:44,1.5096139,1.3715092,1.3261101,1.2551503,1.4893942,22.9131699,23.6990681,1.6535938,18.4427071,0.2975,0.2854,0.105,0.1628,0.0882,0.1659,0.2397,0.3746,0.585,0.7843,21.0983601,0,1
364,11/20/2019,11:45:55,1.5084693,1.3718908,1.3261101,1.2547688,1.4897757,22.9131699,23.7066994,1.622463,18.4427071,0.2975,0.2854,0.105,0.1628,0.0882,0.1659,0.2424,0.3746,0.585,0.7843,21.0983601,0,1
365,11/20/2019,11:46:05,1.5096139,1.3722723,1.3276362,1.2562948,1.4905387,22.9055386,23.7295895,1.6361971,18.4427071,0.2975,0.2854,0.105,0.1628,0.0882,0.1659,0.2424,0.3746,0.585,0.7843,21.0983601,0,1
366,11/20/2019,11:46:15,1.5096139,1.3726537,1.3272547,1.2551503,1.4905387,22.9055386,23.7219601,1.6526781,18.1929054,0.2951,0.2855,0.0856,0.1623,0.0839,0.1661,0.2402,0.3746,0.587,0.7814,20.9431572,0,1
367,11/20/2019,11:46:25,1.5080879,1.3715092,1.3253472,1.2536243,1.4890126,22.9284286,23.7295895,1.643522,18.1929054,0.2951,0.2855,0.1081,0.1614,0.0836,0.1653,0.2397,0.376,0.5856,0.784,20.9738731,0,1
368,11/20/2019,11:46:35,1.5077064,1.3707463,1.3249656,1.2528613,1.4886311,22.9207993,23.7219601,1.6361971,18.2965527,0.2938,0.2824,0.0534,0.1629,0.0853,0.1653,0.2397,0.376,0.5856,0.784,20.9738731,0,1
369,11/20/2019,11:46:45,1.5069433,1.3699832,1.3261101,1.2543873,1.4874866,22.9207993,23.7219601,1.6188005,18.2965527,0.2938,0.2824,0.0534,0.1629,0.0853,0.1651,0.2409,0.3751,0.5859,0.7825,21.0326633,0,1
370,11/20/2019,11:46:55,1.5096139,1.3726537,1.3268732,1.2555318,1.4905387,22.9207993,23.7372189,1.650847,18.2965527,0.2938,0.2824,0.0534,0.1629,0.0853,0.1651,0.2409,0.3751,0.5859,0.7825,21.0326633,0,1
371,11/20/2019,11:47:05,1.5096139,1.3726537,1.3268732,1.2547688,1.4901571,22.9284286,23.7295895,1.6325347,18.3141136,0.2908,0.2862,0.0534,0.1629,0.0853,0.1651,0.2409,0.3751,0.5859,0.7825,21.0326633,0,1
372,11/20/2019,11:47:15,1.5038913,1.3669312,1.3219136,1.2505722,1.4851977,22.93606,23.7372189,1.6426064,18.3141136,0.2908,0.2862,0.0983,0.1622,0.0847,0.1674,0.241,0.3751,0.5865,0.7825,21.0326633,0,1
373,11/20/2019,11:47:25,1.5065619,1.3692201,1.3238212,1.2520983,1.4874866,22.9284286,23.7372189,1.6261255,18.3141136,0.2908,0.2836,0.0983,0.1622,0.0847,0.1674,0.241,0.3751,0.5865,0.7815,21.0511589,0,1
374,11/20/2019,11:47:35,1.5088509,1.3715092,1.3257287,1.2551503,1.4890126,22.95895,23.7295895,1.6279566,18.3011761,0.2925,0.2832,0.0983,0.1626,0.0851,0.1659,0.238,0.3756,0.5823,0.779,21.0386219,0,1
375,11/20/2019,11:47:45,1.5077064,1.3715092,1.3261101,1.2543873,1.4893942,22.9436893,23.7448502,1.6526781,18.2795048,0.2924,0.2826,0.1079,0.1623,0.0865,0.1663,0.2392,0.3756,0.5823,0.779,21.0386219,0,1
376,11/20/2019,11:47:55,1.5077064,1.3699832,1.3249656,1.2547688,1.4878682,22.9436893,23.7601089,1.6096444,18.2440014,0.2924,0.2826,0.1079,0.1623,0.0865,0.1663,0.2392,0.3743,0.5826,0.7815,21.1086807,0,1
377,11/20/2019,11:47:57,1.5057988,1.3680757,1.3238212,1.2520983,1.4859606,22.9436893,23.7524796,1.6297879,18.2440014,0.2915,0.2833,0.1147,0.1623,0.0865,0.1663,0.2392,0.3743,0.5826,0.7815,21.1086807,0,1
378,11/20/2019,11:48:07,1.5088509,1.3711277,1.3253472,1.2543873,1.4893942,22.9665794,23.7524796,1.6151381,18.2440014,0.2915,0.2833,0.1147,0.1618,0.0847,0.1656,0.2404,0.3729,0.5824,0.7793,21.1763191,0,1
379,11/20/2019,11:48:18,1.5740882,1.436365,1.3879139,1.3062719,1.5508164,22.9665794,23.7524796,1.6673279,18.2286987,0.2944,0.283,0.1449,0.1614,0.0834,0.1666,0.2404,0.3729,0.5824,0.7793,21.1763191,0,1
380,11/20/2019,11:48:28,1.6011751,1.4611628,1.4077522,1.3219136,1.5782847,22.9665794,23.7524796,2.0436442,18.6204643,0.2944,0.283,0.1449,0.1614,0.0834,0.1666,0.2388,0.3779,0.6014,0.819,21.5060349,0,1
381,11/20/2019,11:48:38,1.6007935,1.4603997,1.4069891,1.3211507,1.5790478,22.95895,23.7448502,2.0665343,18.6204643,0.3162,0.3076,0.1543,0.1744,0.0923,0.1801,0.2613,0.4067,0.6359,0.819,21.5060349,0,1
382,11/20/2019,11:48:48,1.6011751,1.4600183,1.4073707,1.3230581,1.5805738,22.9742107,23.7601089,2.074775,18.8085003,0.3197,0.3116,0.1543,0.1744,0.0923,0.1801,0.2613,0.4067,0.6359,0.8519,22.1409512,0,1
383,11/20/2019,11:48:58,1.600412,1.4603997,1.4077522,1.3238212,1.5794293,22.9818401,23.7601089,2.0225852,18.8085003,0.3197,0.3116,0.1234,0.1768,0.0912,0.1794,0.2606,0.4079,0.6338,0.8479,22.3245754,0,1
384,11/20/2019,11:49:08,1.6030825,1.4619259,1.4085152,1.3230581,1.5820998,22.9894695,23.7677402,2.0592096,18.824955,0.316,0.3084,0.0868,0.1751,0.0911,0.1794,0.2606,0.4079,0.6338,0.8479,22.3245754,0,1
385,11/20/2019,11:49:18,1.59736,1.4565848,1.4047002,1.3192431,1.5763773,22.9818401,23.7601089,2.055547,18.824955,0.316,0.3084,0.0868,0.1751,0.0911,0.1794,0.2605,0.4095,0.6338,0.8479,22.4072475,0,1
386,11/20/2019,11:49:28,1.59736,1.4577292,1.4043186,1.3200061,1.5756142,23.0047302,23.7677402,2.0720282,18.8156853,0.3182,0.3024,0.1237,0.1742,0.0903,0.1786,0.2605,0.4093,0.6338,0.8479,22.4072475,0,1
387,11/20/2019,11:49:38,1.5977415,1.4577292,1.4054631,1.3215321,1.5779033,23.0047302,23.782999,2.0637875,18.9516544,0.3169,0.3024,0.1237,0.1742,0.0903,0.1786,0.2605,0.4093,0.6339,0.8462,22.3454151,0,1
388,11/20/2019,11:49:48,1.599649,1.4607813,1.4069891,1.3219136,1.5801922,22.9971008,23.7524796,2.0738592,18.9516544,0.3169,0.3086,0.1566,0.1763,0.0903,0.1789,0.2618,0.4043,0.6337,0.8469,22.4007683,0,1
389,11/20/2019,11:49:58,1.5977415,1.4581108,1.4066076,1.3215321,1.5767587,22.9894695,23.7601089,2.0637875,18.9536476,0.3173,0.3025,0.1112,0.1745,0.0932,0.1789,0.2618,0.4043,0.6337,0.8469,22.4007683,0,1
390,11/20/2019,11:50:08,1.5977415,1.4562032,1.4054631,1.3215321,1.5767587,22.9971008,23.7982597,2.0528002,18.9536476,0.3173,0.3025,0.1112,0.1745,0.0932,0.1775,0.2606,0.4029,0.6358,0.8508,22.3128433,0,1
391,11/20/2019,11:50:18,1.5985045,1.4573478,1.4054631,1.3200061,1.5767587,23.0123596,23.7677402,2.0564628,18.8465862,0.3165,0.3072,0.1397,0.176,0.0918,0.1787,0.2593,0.4029,0.6358,0.8508,22.3128433,0,1
392,11/20/2019,11:50:28,1.5939264,1.4535327,1.4020296,1.3188616,1.5725622,23.0199909,23.7982597,2.0601251,18.7868481,0.3165,0.3072,0.1397,0.176,0.0918,0.1787,0.2593,0.4069,0.6325,0.8451,22.2846775,0,1
393,11/20/2019,11:50:38,1.598123,1.4588737,1.4069891,1.3234396,1.5779033,23.0123596,23.7753696,2.0610406,18.7868481,0.3164,0.3035,0.1735,0.175,0.0927,0.178,0.2594,0.4068,0.633,0.844,22.2811565,0,1
394,11/20/2019,11:50:48,1.5969784,1.4565848,1.4031742,1.3196245,1.5756142,23.0199909,23.7677402,2.0482221,18.7131081,0.3171,0.3056,0.162,0.175,0.0927,0.178,0.2594,0.4068,0.633,0.844,22.2811565,0,1
395,11/20/2019,11:50:58,1.5992675,1.4596368,1.4069891,1.3215321,1.5771402,23.0352516,23.782999,2.0802686,18.7131081,0.3171,0.3056,0.162,0.1752,0.0917,0.1771,0.2581,0.4068,0.6323,0.8436,22.4300842,0,1
396,11/20/2019,11:55:03,1.3783762,1.2459942,1.2166183,1.1696932,1.3619716,23.0886612,23.8516712,1.3230581,16.5840588,0.2373,0.2291,0.1108,0.1284,0.0694,0.1333,0.1871,0.3099,0.4811,0.6139,19.501049,1,0
397,11/20/2019,11:55:13,1.3913474,1.2566763,1.2246299,1.1742713,1.3749428,23.1039219,23.8593006,1.4008851,16.7510014,0.2373,0.2291,0.1108,0.1284,0.0694,0.1333,0.1871,0.3099,0.4811,0.652,19.6886272,1,0
398,11/20/2019,11:55:23,1.3936365,1.2597283,1.2284449,1.1792309,1.3764688,23.1191826,23.8745613,1.4027163,16.7510014,0.2506,0.2395,0.1155,0.1387,0.0742,0.1409,0.2006,0.3099,0.4811,0.652,19.6886272,1,0
399,11/20/2019,11:55:33,1.391729,1.2582023,1.226156,1.1750343,1.3749428,23.126812,23.8669319,1.396307,16.9756298,0.2465,0.239,0.1164,0.1374,0.0741,0.1387,0.1993,0.3099,0.4811,0.652,19.6886272,1,0
400,11/20/2019,11:55:43,1.3913474,1.2582023,1.226156,1.1746528,1.3749428,23.1191826,23.8821907,1.3880665,16.9756298,0.2465,0.239,0.1164,0.1374,0.0741,0.1387,0.1993,0.3099,0.4811,0.652,19.6886272,1,0
401,11/20/2019,11:55:53,1.3928735,1.2589654,1.227682,1.1769419,1.3760873,23.1191826,23.8821907,1.3834884,16.9902153,0.2495,0.2348,0.1162,0.1374,0.0746,0.1421,0.2,0.3099,0.4811,0.6546,19.7695293,1,0
402,11/20/2019,11:56:03,1.3921105,1.2585839,1.2253929,1.1742713,1.3760873,23.1191826,23.889822,1.3779948,16.9847851,0.2506,0.2401,0.1162,0.1374,0.0746,0.1421,0.2,0.3099,0.4811,0.6546,19.7695293,1,0
403,11/20/2019,11:56:13,1.3924919,1.2578208,1.226156,1.1754159,1.3757057,23.1497021,23.8745613,1.4109569,16.9847851,0.2506,0.2401,0.1254,0.1384,0.0755,0.1405,0.2,0.3099,0.4811,0.6546,19.7695293,1,0
404,11/20/2019,11:56:23,1.3955441,1.2620174,1.2265375,1.1738898,1.3779948,23.1420727,23.8974514,1.4320159,17.0000763,0.2477,0.239,0.1142,0.1384,0.0755,0.1405,0.2,0.3099,0.4811,0.6598,19.7760773,1,0
405,11/20/2019,11:56:33,1.3726537,1.2356936,1.2066993,1.1613002,1.3543415,23.1497021,23.9127121,1.3862354,17.0000763,0.2477,0.239,0.1142,0.1388,0.0744,0.1448,0.2027,0.3099,0.4811,0.6598,19.7760773,1,0
406,11/20/2019,11:56:44,1.4054631,1.2688844,1.236075,1.1841904,1.3871509,23.1420727,23.889822,1.4146192,16.9223003,0.2477,0.239,0.1142,0.1388,0.0744,0.1448,0.2027,0.3099,0.4811,0.6598,19.7760773,1,0
407,11/20/2019,11:56:54,1.4020296,1.2665955,1.233786,1.1815199,1.3844804,23.1191826,23.9050808,1.4356782,16.9223003,0.2477,0.2453,0.1124,0.1424,0.0757,0.1436,0.2057,0.3099,0.4811,0.6598,19.7760773,1,0
408,11/20/2019,11:57:04,1.3970701,1.2620174,1.2295895,1.1773233,1.3795208,23.1420727,23.8974514,1.424691,17.0587559,0.2545,0.2437,0.1144,0.1397,0.073,0.1411,0.2057,0.3235,0.4811,0.6701,19.7877007,1,0
409,11/20/2019,11:57:14,1.4012666,1.265451,1.233023,1.1811384,1.3825729,23.1420727,23.9050808,1.3953915,17.0587559,0.2545,0.2437,0.1144,0.1397,0.073,0.1411,0.2042,0.325,0.4979,0.6629,19.9041538,1,0
410,11/20/2019,11:57:24,1.3982146,1.2643064,1.2311155,1.1799939,1.3814284,23.1497021,23.8974514,1.4219441,17.0737686,0.253,0.246,0.1142,0.1401,0.0747,0.1403,0.2026,0.3223,0.4979,0.6629,19.9041538,1,0
411,11/20/2019,11:57:34,1.3970701,1.2623988,1.231497,1.1796124,1.3802838,23.1420727,23.9127121,1.3880665,16.9659176,0.2539,0.246,0.1142,0.1401,0.0747,0.1403,0.2026,0.3223,0.4976,0.6593,19.9957676,1,0
412,11/20/2019,11:57:44,1.3512895,1.2185259,1.1925836,1.149092,1.3390813,23.1725922,23.9050808,1.3019991,16.9659176,0.2539,0.2363,0.1297,0.1389,0.0742,0.142,0.201,0.321,0.4918,0.6556,19.8161259,1,0
413,11/20/2019,11:57:54,1.3345033,1.2032657,1.1780864,1.1349764,1.3207691,23.1802235,23.9050808,1.2424843,16.6361465,0.2306,0.2233,0.1014,0.1264,0.0695,0.142,0.201,0.321,0.4918,0.6556,19.8161259,1,0
414,11/20/2019,11:58:04,1.3303068,1.1998321,1.1731268,1.1319243,1.316954,23.1878529,23.9203415,1.259881,16.6361465,0.2306,0.2233,0.1014,0.1264,0.0695,0.1278,0.1812,0.2868,0.4451,0.5964,19.29813,1,0
415,11/20/2019,11:58:14,1.3306882,1.1990691,1.1746528,1.1338319,1.3188616,23.1802235,23.9050808,1.2488936,16.3568974,0.228,0.219,0.1083,0.1262,0.0689,0.1261,0.1823,0.2868,0.4451,0.5964,19.29813,1,0
416,11/20/2019,11:58:24,1.3295437,1.1975431,1.1731268,1.1311613,1.3165725,23.1802235,23.9203415,1.2525561,16.3148384,0.228,0.219,0.1083,0.1262,0.0689,0.1261,0.1823,0.2864,0.4435,0.5911,19.2356186,1,0
417,11/20/2019,11:58:34,1.3287807,1.1986877,1.1735083,1.1311613,1.316954,23.1725922,23.9203415,1.2305814,16.3148384,0.2274,0.2173,0.1121,0.1246,0.0694,0.1279,0.1817,0.2864,0.4469,0.5986,19.2029381,1,0
418,11/20/2019,11:58:44,1.3303068,1.1975431,1.1731268,1.1338319,1.3158095,23.1954823,23.9279709,1.2342439,16.2617397,0.226,0.2201,0.1024,0.1246,0.0694,0.1279,0.1817,0.2864,0.4469,0.5986,19.2029381,1,0
419,11/20/2019,11:58:53,1.311613,1.1807569,1.1578666,1.1193347,1.2986418,23.1802235,23.9203415,1.2205096,16.2617397,0.226,0.2201,0.1024,0.1254,0.0688,0.1262,0.1821,0.286,0.4414,0.5925,19.1088524,1,0
420,11/20/2019,11:59:03,1.2891042,1.1574851,1.1387914,1.1033114,1.2784221,23.1802235,23.9432316,1.2086067,16.1152172,0.2211,0.2133,0.1069,0.1212,0.0647,0.1237,0.1821,0.286,0.4414,0.5925,19.1088524,1,0
421,11/20/2019,11:59:13,1.2715549,1.1410804,1.1208607,1.0857623,1.2593468,23.1802235,23.9356022,1.0795056,16.1152172,0.2211,0.2133,0.1069,0.1212,0.0647,0.1237,0.176,0.286,0.4414,0.5925,19.1088524,1,0
422,11/20/2019,11:59:23,1.2700289,1.1406989,1.1193347,1.0865252,1.2582023,23.2031136,23.9432316,1.0676026,16.1152172,0.2211,0.2133,0.1069,0.1212,0.0647,0.1237,0.176,0.286,0.4414,0.5925,19.1088524,1,0
423,11/20/2019,11:59:33,1.2711735,1.141462,1.1204791,1.0865252,1.2597283,23.1878529,23.9508629,1.0703495,15.8944073,0.2079,0.2034,0.1001,0.1164,0.0643,0.116,0.1697,0.286,0.4057,0.5419,18.4033737,1,0
424,11/20/2019,11:59:43,1.269266,1.1410804,1.1178086,1.0838547,1.2578208,23.2031136,23.9661217,1.083168,15.8944073,0.2123,0.2014,0.099,0.1161,0.0633,0.1173,0.1694,0.286,0.4057,0.5419,18.4033737,1,0
425,11/20/2019,11:59:53,1.2681215,1.1387914,1.1174271,1.0838547,1.2566763,23.1954823,23.9432316,1.0602777,15.8944073,0.2123,0.2014,0.099,0.1161,0.0633,0.1173,0.1694,0.286,0.4057,0.5419,18.4033737,1,0
426,11/20/2019,12:00:03,1.2719365,1.1422249,1.1216236,1.0872883,1.2604914,23.210743,23.9508629,1.0749274,15.9187326,0.2108,0.2014,0.099,0.1161,0.0633,0.1173,0.1694,0.286,0.4052,0.5428,18.286005,1,0
427,11/20/2019,12:00:13,1.2711735,1.1418434,1.1204791,1.0872883,1.2597283,23.2183723,23.9508629,1.0611933,15.901062,0.2093,0.1983,0.0982,0.1147,0.0621,0.1162,0.1661,0.286,0.4052,0.5428,18.286005,1,0
428,11/20/2019,12:00:23,1.2711735,1.1418434,1.1200976,1.0872883,1.2604914,23.210743,23.9661217,1.0401343,15.901062,0.2093,0.1983,0.0982,0.1147,0.0621,0.1162,0.1661,0.286,0.4052,0.5428,18.286005,1,0
429,11/20/2019,12:00:33,1.270792,1.141462,1.1208607,1.0876697,1.2593468,23.210743,23.9813824,1.0547841,15.901062,0.2093,0.1983,0.0982,0.1147,0.0621,0.1162,0.1661,0.286,0.4052,0.5428,18.286005,1,0
430,11/20/2019,12:00:43,1.2700289,1.1403174,1.1189531,1.0849992,1.2585839,23.210743,23.9508629,1.0547841,15.8934574,0.2112,0.2007,0.1024,0.1147,0.0634,0.1156,0.167,0.286,0.4063,0.5396,18.2476177,1,0
431,11/20/2019,12:00:53,1.2726995,1.1418434,1.1204791,1.0876697,1.2597283,23.2183723,23.9813824,1.0502059,15.8934574,0.2112,0.2007,0.1024,0.1146,0.0654,0.1175,0.1674,0.286,0.4063,0.5396,18.2476177,1,0
432,11/20/2019,12:01:03,1.272318,1.1410804,1.1212422,1.0872883,1.2608728,23.210743,23.9661217,1.062109,15.8934574,0.2112,0.2007,0.1024,0.1146,0.0654,0.1175,0.1674,0.286,0.4063,0.5396,18.2476177,1,0
433,11/20/2019,12:01:13,1.2711735,1.142988,1.1208607,1.0876697,1.2589654,23.2260036,23.973753,1.0428811,15.9356966,0.2098,0.2028,0.0933,0.1134,0.0619,0.1175,0.1674,0.286,0.4045,0.5429,18.3028336,1,0
434,11/20/2019,12:01:23,1.2715549,1.141462,1.1212422,1.0872883,1.2593468,23.233633,23.9661217,1.0639402,15.9591589,0.2098,0.2028,0.0933,0.1134,0.0619,0.1153,0.1679,0.286,0.4045,0.5429,18.3028336,1,0
435,11/20/2019,12:01:33,1.2719365,1.141462,1.1212422,1.0884328,1.2604914,23.233633,23.973753,1.0575309,15.9591589,0.2098,0.2028,0.0933,0.1134,0.0619,0.1153,0.1679,0.286,0.4045,0.5429,18.3028336,1,0
436,11/20/2019,12:01:43,1.2883412,1.1582481,1.1365024,1.1006409,1.2757516,23.2488937,23.9813824,1.0868305,15.9591589,0.2098,0.2028,0.0919,0.1153,0.0615,0.1157,0.1661,0.286,0.4121,0.5429,18.3028336,1,0
437,11/20/2019,12:01:53,1.2868152,1.1567221,1.1365024,1.1010225,1.2749885,23.233633,23.9890118,1.0923241,15.9128504,0.2114,0.2019,0.1,0.118,0.0646,0.1189,0.1661,0.286,0.4121,0.5522,18.4841824,1,0
438,11/20/2019,12:02:03,1.2891042,1.1574851,1.1361208,1.099878,1.2765145,23.233633,24.0119019,1.1051427,15.9128504,0.2114,0.2019,0.1,0.118,0.0646,0.1189,0.1696,0.286,0.4121,0.5522,18.4841824,1,0
439,11/20/2019,12:02:13,1.2887228,1.1567221,1.1342133,1.0975889,1.273844,23.2641544,23.9966431,1.0868305,15.9128504,0.2114,0.2019,0.1,0.118,0.0646,0.1189,0.1696,0.286,0.4121,0.5522,18.4841824,1,0
440,11/20/2019,12:02:23,1.2902488,1.1590111,1.1376469,1.101404,1.2768961,23.2488937,23.9966431,1.0923241,15.9844313,0.2166,0.2082,0.0971,0.1176,0.0634,0.1219,0.1716,0.286,0.4163,0.5609,18.5311852,1,0
441,11/20/2019,12:02:33,1.2860522,1.146803,1.1231496,1.0880513,1.272318,23.2488937,24.0042725,1.0904928,15.9844313,0.2166,0.2059,0.098,0.1191,0.0643,0.1219,0.1707,0.286,0.4163,0.5609,18.5311852,1,0
442,11/20/2019,12:02:43,1.2864337,1.1571037,1.1342133,1.0994964,1.2746071,23.2641544,24.0119019,1.0822524,15.9844313,0.2166,0.2059,0.098,0.1191,0.0643,0.1219,0.1707,0.286,0.4163,0.5609,18.5311852,1,0
443,11/20/2019,12:02:53,1.305509,1.1735083,1.1509995,1.1139935,1.2913933,23.2565231,24.0347939,1.1262017,15.9395037,0.2131,0.2072,0.098,0.1191,0.0643,0.1219,0.1707,0.286,0.4149,0.5559,18.6513309,1,0
